rank,name,year,rating,genre,certificate,run_time,tagline,budget,box_office,casts,directors,writers
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Edie Adams,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Dorothy Abbott,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Bill Baldwin,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Paul Bradley,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
102,The Apartment,1960,8.3,"['Comedy', 'Drama', 'Romance']",Approved,2h 5m,"Movie-wise, there has never been anything like ""THE APARTMENT"" love-wise, laugh-wise or otherwise-wise!",3000000,18778738,Benny Burt,['Billy Wilder'],"Billy Wilder,I.A.L. Diamond"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Malcolm McDowell,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Patrick Magee,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Michael Bates,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Warren Clarke,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,John Clive,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Adrienne Corri,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Carl Duering,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Paul Farrell,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Clive Francis,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Michael Gover,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Miriam Karlin,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,James Marcus,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Aubrey Morris,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Godfrey Quigley,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Sheila Raynor,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Madge Ryan,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,John Savident,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
103,A Clockwork Orange,1971,8.3,"['Crime', 'Sci-Fi']",X,2h 16m,"Being the adventures of a young man ... who couldn't resist pretty girls ... or a bit of the old ultra-violence ... went to jail, was re-conditioned ... and came out a different young man ... or was he ?",2200000,26960374,Anthony Sharp,['Stanley Kubrick'],"Stanley Kubrick,Anthony Burgess"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Fred MacMurray,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Barbara Stanwyck,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Edward G. Robinson,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Byron Barr,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Porter Hall,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Jean Heather,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Tom Powers,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Richard Gaines,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Fortunio Bonanova,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,John Philliber,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Lev Abramov,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,James Adamson,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,John Berry,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Raymond Chandler,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Edmund Cobb,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Kernan Cripps,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Betty Farrington,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
104,Double Indemnity,1944,8.3,"['Crime', 'Drama', 'Film-Noir']",Passed,1h 47m,"IT'S LOVE AND MURDER AT FIRST SIGHT! (print ad - Lubbock Morning Avalanche - Lindsey Theatre - Lubbock, Texas - September 1, 1944 - all caps)",927262,14651,Bess Flowers,['Billy Wilder'],"Billy Wilder,Raymond Chandler,James M. Cain"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Matthew Modine,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,R. Lee Ermey,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Vincent D'Onofrio,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Adam Baldwin,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Dorian Harewood,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Kevyn Major Howard,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Arliss Howard,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Ed O'Ross,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,John Terry,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Kieron Jecchinis,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Kirk Taylor,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Tim Colceri,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Jon Stafford,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Bruce Boa,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Ian Tyler,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Sal Lopez,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Gary Landon Mills,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
105,Full Metal Jacket,1987,8.3,"['Drama', 'War']",R,1h 56m,An Epic Story of the Vietnam War [Australia Theatrical],30000000,46358827,Papillon Soo,['Stanley Kubrick'],"Stanley Kubrick,Michael Herr,Gustav Hasford"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Tom Cruise,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Jennifer Connelly,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Miles Teller,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Val Kilmer,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Bashir Salahuddin,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Jon Hamm,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Charles Parnell,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Monica Barbaro,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Lewis Pullman,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Jay Ellis,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Danny Ramirez,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Glen Powell,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Jack Schumacher,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Manny Jacinto,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
106,Top Gun: Maverick,2022,8.3,"['Action', 'Drama']",PG-13,2h 10m,Feel the need... The need for speed.,170000000,1488732821,Kara Wang,['Joseph Kosinski'],"Jim Cash,Jack Epps Jr.,Peter Craig"
